participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,is_free,choice,model_choice,reward,cumulative_reward,log_likelihood,prompt,top2_tokens
31,3,164,1,3,60,52,5,True,H,H,51,260,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 164. There are 5 trials in this game.', 'You are instructed to press I and get 40 points.', 'You are instructed to press I and get 52 points.', 'You are instructed to press I and get 52 points.', 'You are instructed to press H and get 65 points.']You press <<","[{'token': 'H', 'prob': 0.73046875}, {'token': 'I', 'prob': 0.26953125}]"
31,3,165,1,2,68,60,5,True,H,H,74,321,-0.38671875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 165. There are 5 trials in this game.', 'You are instructed to press I and get 59 points.', 'You are instructed to press H and get 70 points.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 64 points.']You press <<","[{'token': 'H', 'prob': 0.6796875}, {'token': 'I', 'prob': 0.3203125}]"
31,3,166,6,2,52,60,5,True,H,I,43,291,-1.703125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.']You press <<","[{'token': 'I', 'prob': 0.81640625}, {'token': 'H', 'prob': 0.1826171875}]"
31,3,166,6,2,52,60,6,True,I,I,52,343,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.', 'You press <<H>> and get 43 points.']You press <<","[{'token': 'I', 'prob': 0.73046875}, {'token': 'H', 'prob': 0.26953125}]"
31,3,166,6,2,52,60,7,True,I,I,64,407,-0.57421875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.', 'You press <<H>> and get 43 points.', 'You press <<I>> and get 52 points.']You press <<","[{'token': 'I', 'prob': 0.5625}, {'token': 'H', 'prob': 0.4375}]"
31,3,166,6,2,52,60,8,True,I,I,75,482,-0.427734375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.', 'You press <<H>> and get 43 points.', 'You press <<I>> and get 52 points.', 'You press <<I>> and get 64 points.']You press <<","[{'token': 'I', 'prob': 0.65234375}, {'token': 'H', 'prob': 0.34765625}]"
31,3,166,6,2,52,60,9,True,I,I,74,556,-0.2275390625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.', 'You press <<H>> and get 43 points.', 'You press <<I>> and get 52 points.', 'You press <<I>> and get 64 points.', 'You press <<I>> and get 75 points.']You press <<","[{'token': 'I', 'prob': 0.796875}, {'token': 'H', 'prob': 0.2021484375}]"
31,3,166,6,2,52,60,10,True,I,I,55,611,-0.0986328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 166. There are 10 trials in this game.', 'You are instructed to press H and get 61 points.', 'You are instructed to press I and get 68 points.', 'You are instructed to press I and get 63 points.', 'You are instructed to press H and get 56 points.', 'You press <<H>> and get 43 points.', 'You press <<I>> and get 52 points.', 'You press <<I>> and get 64 points.', 'You press <<I>> and get 75 points.', 'You press <<I>> and get 74 points.']You press <<","[{'token': 'I', 'prob': 0.90625}, {'token': 'H', 'prob': 0.09521484375}]"
31,3,167,1,2,60,56,5,True,I,H,53,305,-0.828125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 167. There are 5 trials in this game.', 'You are instructed to press H and get 70 points.', 'You are instructed to press H and get 52 points.', 'You are instructed to press I and get 69 points.', 'You are instructed to press I and get 61 points.']You press <<","[{'token': 'H', 'prob': 0.5625}, {'token': 'I', 'prob': 0.4375}]"
31,3,168,1,1,60,52,5,True,H,H,61,262,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 168. There are 5 trials in this game.', 'You are instructed to press I and get 43 points.', 'You are instructed to press H and get 44 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press H and get 61 points.']You press <<","[{'token': 'H', 'prob': 0.8515625}, {'token': 'I', 'prob': 0.1484375}]"
31,3,169,1,1,48,60,5,True,I,H,74,282,-0.69140625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 169. There are 5 trials in this game.', 'You are instructed to press H and get 45 points.', 'You are instructed to press H and get 56 points.', 'You are instructed to press I and get 56 points.', 'You are instructed to press H and get 51 points.']You press <<","[{'token': 'I', 'prob': 0.5}, {'token': 'H', 'prob': 0.5}]"
31,3,170,6,2,60,56,5,True,H,H,64,291,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.']You press <<","[{'token': 'H', 'prob': 0.77734375}, {'token': 'I', 'prob': 0.22265625}]"
31,3,170,6,2,60,56,6,True,H,H,63,354,-0.57421875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.', 'You press <<H>> and get 64 points.']You press <<","[{'token': 'H', 'prob': 0.5625}, {'token': 'I', 'prob': 0.4375}]"
31,3,170,6,2,60,56,7,True,H,H,60,414,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.', 'You press <<H>> and get 64 points.', 'You press <<H>> and get 63 points.']You press <<","[{'token': 'H', 'prob': 0.77734375}, {'token': 'I', 'prob': 0.22265625}]"
31,3,170,6,2,60,56,8,True,H,H,53,467,-0.1796875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.', 'You press <<H>> and get 64 points.', 'You press <<H>> and get 63 points.', 'You press <<H>> and get 60 points.']You press <<","[{'token': 'H', 'prob': 0.8359375}, {'token': 'I', 'prob': 0.1640625}]"
31,3,170,6,2,60,56,9,True,I,H,58,525,-1.21875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.', 'You press <<H>> and get 64 points.', 'You press <<H>> and get 63 points.', 'You press <<H>> and get 60 points.', 'You press <<H>> and get 53 points.']You press <<","[{'token': 'H', 'prob': 0.70703125}, {'token': 'I', 'prob': 0.294921875}]"
31,3,170,6,2,60,56,10,True,I,H,58,583,-1.140625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 170. There are 10 trials in this game.', 'You are instructed to press I and get 54 points.', 'You are instructed to press H and get 62 points.', 'You are instructed to press H and get 53 points.', 'You are instructed to press I and get 58 points.', 'You press <<H>> and get 64 points.', 'You press <<H>> and get 63 points.', 'You press <<H>> and get 60 points.', 'You press <<H>> and get 53 points.', 'You press <<I>> and get 58 points.']You press <<","[{'token': 'H', 'prob': 0.6796875}, {'token': 'I', 'prob': 0.3203125}]"
31,3,171,6,3,40,10,5,True,H,H,30,125,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.']You press <<","[{'token': 'H', 'prob': 0.73046875}, {'token': 'I', 'prob': 0.26953125}]"
31,3,171,6,3,40,10,6,True,H,H,43,168,-0.34765625,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.', 'You press <<H>> and get 30 points.']You press <<","[{'token': 'H', 'prob': 0.70703125}, {'token': 'I', 'prob': 0.294921875}]"
31,3,171,6,3,40,10,7,True,H,H,44,212,-0.1611328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.', 'You press <<H>> and get 30 points.', 'You press <<H>> and get 43 points.']You press <<","[{'token': 'H', 'prob': 0.8515625}, {'token': 'I', 'prob': 0.1484375}]"
31,3,171,6,3,40,10,8,True,H,H,41,253,-0.08984375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.', 'You press <<H>> and get 30 points.', 'You press <<H>> and get 43 points.', 'You press <<H>> and get 44 points.']You press <<","[{'token': 'H', 'prob': 0.9140625}, {'token': 'I', 'prob': 0.0849609375}]"
31,3,171,6,3,40,10,9,True,H,H,49,302,-0.0771484375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.', 'You press <<H>> and get 30 points.', 'You press <<H>> and get 43 points.', 'You press <<H>> and get 44 points.', 'You press <<H>> and get 41 points.']You press <<","[{'token': 'H', 'prob': 0.92578125}, {'token': 'I', 'prob': 0.07568359375}]"
31,3,171,6,3,40,10,10,True,H,H,44,346,-0.048095703125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 171. There are 10 trials in this game.', 'You are instructed to press I and get 19 points.', 'You are instructed to press H and get 47 points.', 'You are instructed to press I and get 4 points.', 'You are instructed to press I and get 25 points.', 'You press <<H>> and get 30 points.', 'You press <<H>> and get 43 points.', 'You press <<H>> and get 44 points.', 'You press <<H>> and get 41 points.', 'You press <<H>> and get 49 points.']You press <<","[{'token': 'H', 'prob': 0.953125}, {'token': 'I', 'prob': 0.04736328125}]"
31,3,172,1,2,60,72,5,True,I,I,64,314,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 172. There are 5 trials in this game.', 'You are instructed to press H and get 56 points.', 'You are instructed to press H and get 54 points.', 'You are instructed to press I and get 72 points.', 'You are instructed to press I and get 68 points.']You press <<","[{'token': 'I', 'prob': 0.73046875}, {'token': 'H', 'prob': 0.26953125}]"
31,3,173,6,2,20,40,5,True,I,I,43,134,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.']You press <<","[{'token': 'I', 'prob': 0.73046875}, {'token': 'H', 'prob': 0.26953125}]"
31,3,173,6,2,20,40,6,True,I,I,35,169,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.', 'You press <<I>> and get 43 points.']You press <<","[{'token': 'I', 'prob': 0.77734375}, {'token': 'H', 'prob': 0.22265625}]"
31,3,173,6,2,20,40,7,True,I,I,44,213,-0.1796875,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.', 'You press <<I>> and get 43 points.', 'You press <<I>> and get 35 points.']You press <<","[{'token': 'I', 'prob': 0.8359375}, {'token': 'H', 'prob': 0.1640625}]"
31,3,173,6,2,20,40,8,True,I,I,34,247,-0.0986328125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.', 'You press <<I>> and get 43 points.', 'You press <<I>> and get 35 points.', 'You press <<I>> and get 44 points.']You press <<","[{'token': 'I', 'prob': 0.90625}, {'token': 'H', 'prob': 0.09521484375}]"
31,3,173,6,2,20,40,9,True,I,I,46,293,-0.0771484375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.', 'You press <<I>> and get 43 points.', 'You press <<I>> and get 35 points.', 'You press <<I>> and get 44 points.', 'You press <<I>> and get 34 points.']You press <<","[{'token': 'I', 'prob': 0.92578125}, {'token': 'H', 'prob': 0.07568359375}]"
31,3,173,6,2,20,40,10,True,I,I,38,331,-0.048095703125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 173. There are 10 trials in this game.', 'You are instructed to press I and get 27 points.', 'You are instructed to press H and get 9 points.', 'You are instructed to press H and get 16 points.', 'You are instructed to press I and get 39 points.', 'You press <<I>> and get 43 points.', 'You press <<I>> and get 35 points.', 'You press <<I>> and get 44 points.', 'You press <<I>> and get 34 points.', 'You press <<I>> and get 46 points.']You press <<","[{'token': 'I', 'prob': 0.953125}, {'token': 'H', 'prob': 0.04736328125}]"
31,3,174,1,1,30,60,5,True,I,I,67,211,-0.314453125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 174. There are 5 trials in this game.', 'You are instructed to press H and get 37 points.', 'You are instructed to press I and get 48 points.', 'You are instructed to press H and get 30 points.', 'You are instructed to press H and get 29 points.']You press <<","[{'token': 'I', 'prob': 0.73046875}, {'token': 'H', 'prob': 0.26953125}]"
31,3,175,6,2,30,60,5,True,I,I,50,254,-0.251953125,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 175. There are 10 trials in this game.', 'You are instructed to press I and get 74 points.', 'You are instructed to press H and get 39 points.', 'You are instructed to press H and get 26 points.', 'You are instructed to press I and get 65 points.']You press <<","[{'token': 'I', 'prob': 0.77734375}, {'token': 'H', 'prob': 0.22265625}]"
31,3,175,6,2,30,60,6,True,I,I,53,307,-0.427734375,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 175. There are 10 trials in this game.', 'You are instructed to press I and get 74 points.', 'You are instructed to press H and get 39 points.', 'You are instructed to press H and get 26 points.', 'You are instructed to press I and get 65 points.', 'You press <<I>> and get 50 points.']You press <<","[{'token': 'I', 'prob': 0.65234375}, {'token': 'H', 'prob': 0.34765625}]"
