participant_id,block,game,horizon,info_condition,reward_mean_H,reward_mean_I,trial_num,choice,reward,cumulative_reward,is_free,prompt
28,3,179,1,2.0,40.0,60.0,3,H,37.0,238.0,False,
28,3,179,1,2.0,40.0,60.0,4,I,72.0,238.0,False,
28,3,179,1,2.0,40.0,60.0,5,H,53.0,291.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 179. There are 5 trials in this game.', 'You are instructed to press H and get 50.0 points.', 'You are instructed to press I and get 79.0 points.', 'You are instructed to press H and get 37.0 points.', 'You are instructed to press I and get 72.0 points.']You press <<"
28,3,180,1,1.0,44.0,40.0,1,I,56.0,189.0,False,
28,3,180,1,1.0,44.0,40.0,2,H,42.0,189.0,False,
28,3,180,1,1.0,44.0,40.0,3,H,48.0,189.0,False,
28,3,180,1,1.0,44.0,40.0,4,H,43.0,189.0,False,
28,3,180,1,1.0,44.0,40.0,5,I,48.0,237.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 180. There are 5 trials in this game.', 'You are instructed to press I and get 56.0 points.', 'You are instructed to press H and get 42.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 43.0 points.']You press <<"
28,3,181,1,2.0,48.0,40.0,1,H,42.0,168.0,False,
28,3,181,1,2.0,48.0,40.0,2,H,38.0,168.0,False,
28,3,181,1,2.0,48.0,40.0,3,I,45.0,168.0,False,
28,3,181,1,2.0,48.0,40.0,4,I,43.0,168.0,False,
28,3,181,1,2.0,48.0,40.0,5,I,64.0,232.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 181. There are 5 trials in this game.', 'You are instructed to press H and get 42.0 points.', 'You are instructed to press H and get 38.0 points.', 'You are instructed to press I and get 45.0 points.', 'You are instructed to press I and get 43.0 points.']You press <<"
28,3,182,1,3.0,48.0,60.0,1,I,49.0,226.0,False,
28,3,182,1,3.0,48.0,60.0,2,H,46.0,226.0,False,
28,3,182,1,3.0,48.0,60.0,3,I,59.0,226.0,False,
28,3,182,1,3.0,48.0,60.0,4,I,72.0,226.0,False,
28,3,182,1,3.0,48.0,60.0,5,H,41.0,267.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 182. There are 5 trials in this game.', 'You are instructed to press I and get 49.0 points.', 'You are instructed to press H and get 46.0 points.', 'You are instructed to press I and get 59.0 points.', 'You are instructed to press I and get 72.0 points.']You press <<"
28,3,183,1,2.0,64.0,60.0,1,H,61.0,255.0,False,
28,3,183,1,2.0,64.0,60.0,2,H,55.0,255.0,False,
28,3,183,1,2.0,64.0,60.0,3,I,67.0,255.0,False,
28,3,183,1,2.0,64.0,60.0,4,I,72.0,255.0,False,
28,3,183,1,2.0,64.0,60.0,5,I,53.0,308.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 183. There are 5 trials in this game.', 'You are instructed to press H and get 61.0 points.', 'You are instructed to press H and get 55.0 points.', 'You are instructed to press I and get 67.0 points.', 'You are instructed to press I and get 72.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,1,H,59.0,206.0,False,
28,3,184,6,2.0,60.0,40.0,2,I,46.0,206.0,False,
28,3,184,6,2.0,60.0,40.0,3,I,39.0,206.0,False,
28,3,184,6,2.0,60.0,40.0,4,H,62.0,206.0,False,
28,3,184,6,2.0,60.0,40.0,5,H,67.0,273.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,6,H,61.0,334.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.', 'You press <<H>> and get 67.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,7,H,57.0,391.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.', 'You press <<H>> and get 67.0 points.', 'You press <<H>> and get 61.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,8,H,68.0,459.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.', 'You press <<H>> and get 67.0 points.', 'You press <<H>> and get 61.0 points.', 'You press <<H>> and get 57.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,9,H,65.0,524.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.', 'You press <<H>> and get 67.0 points.', 'You press <<H>> and get 61.0 points.', 'You press <<H>> and get 57.0 points.', 'You press <<H>> and get 68.0 points.']You press <<"
28,3,184,6,2.0,60.0,40.0,10,H,63.0,587.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 184. There are 10 trials in this game.', 'You are instructed to press H and get 59.0 points.', 'You are instructed to press I and get 46.0 points.', 'You are instructed to press I and get 39.0 points.', 'You are instructed to press H and get 62.0 points.', 'You press <<H>> and get 67.0 points.', 'You press <<H>> and get 61.0 points.', 'You press <<H>> and get 57.0 points.', 'You press <<H>> and get 68.0 points.', 'You press <<H>> and get 65.0 points.']You press <<"
28,3,185,1,3.0,60.0,72.0,1,I,87.0,292.0,False,
28,3,185,1,3.0,60.0,72.0,2,I,75.0,292.0,False,
28,3,185,1,3.0,60.0,72.0,3,I,69.0,292.0,False,
28,3,185,1,3.0,60.0,72.0,4,H,61.0,292.0,False,
28,3,185,1,3.0,60.0,72.0,5,I,84.0,376.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 185. There are 5 trials in this game.', 'You are instructed to press I and get 87.0 points.', 'You are instructed to press I and get 75.0 points.', 'You are instructed to press I and get 69.0 points.', 'You are instructed to press H and get 61.0 points.']You press <<"
28,3,186,1,1.0,52.0,40.0,1,H,49.0,182.0,False,
28,3,186,1,1.0,52.0,40.0,2,H,42.0,182.0,False,
28,3,186,1,1.0,52.0,40.0,3,H,55.0,182.0,False,
28,3,186,1,1.0,52.0,40.0,4,I,36.0,182.0,False,
28,3,186,1,1.0,52.0,40.0,5,H,42.0,224.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 186. There are 5 trials in this game.', 'You are instructed to press H and get 49.0 points.', 'You are instructed to press H and get 42.0 points.', 'You are instructed to press H and get 55.0 points.', 'You are instructed to press I and get 36.0 points.']You press <<"
28,3,187,1,2.0,68.0,60.0,1,H,81.0,265.0,False,
28,3,187,1,2.0,68.0,60.0,2,I,62.0,265.0,False,
28,3,187,1,2.0,68.0,60.0,3,H,67.0,265.0,False,
28,3,187,1,2.0,68.0,60.0,4,I,55.0,265.0,False,
28,3,187,1,2.0,68.0,60.0,5,H,71.0,336.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 187. There are 5 trials in this game.', 'You are instructed to press H and get 81.0 points.', 'You are instructed to press I and get 62.0 points.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 55.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,1,I,48.0,179.0,False,
28,3,188,6,1.0,40.0,48.0,2,H,48.0,179.0,False,
28,3,188,6,1.0,40.0,48.0,3,H,45.0,179.0,False,
28,3,188,6,1.0,40.0,48.0,4,H,38.0,179.0,False,
28,3,188,6,1.0,40.0,48.0,5,I,51.0,230.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,6,I,55.0,285.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.', 'You press <<I>> and get 51.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,7,I,53.0,338.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.', 'You press <<I>> and get 51.0 points.', 'You press <<I>> and get 55.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,8,I,50.0,388.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.', 'You press <<I>> and get 51.0 points.', 'You press <<I>> and get 55.0 points.', 'You press <<I>> and get 53.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,9,I,51.0,439.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.', 'You press <<I>> and get 51.0 points.', 'You press <<I>> and get 55.0 points.', 'You press <<I>> and get 53.0 points.', 'You press <<I>> and get 50.0 points.']You press <<"
28,3,188,6,1.0,40.0,48.0,10,I,42.0,481.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 188. There are 10 trials in this game.', 'You are instructed to press I and get 48.0 points.', 'You are instructed to press H and get 48.0 points.', 'You are instructed to press H and get 45.0 points.', 'You are instructed to press H and get 38.0 points.', 'You press <<I>> and get 51.0 points.', 'You press <<I>> and get 55.0 points.', 'You press <<I>> and get 53.0 points.', 'You press <<I>> and get 50.0 points.', 'You press <<I>> and get 51.0 points.']You press <<"
28,3,189,1,3.0,40.0,28.0,1,H,43.0,124.0,False,
28,3,189,1,3.0,40.0,28.0,2,I,30.0,124.0,False,
28,3,189,1,3.0,40.0,28.0,3,I,21.0,124.0,False,
28,3,189,1,3.0,40.0,28.0,4,I,30.0,124.0,False,
28,3,189,1,3.0,40.0,28.0,5,H,36.0,160.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 189. There are 5 trials in this game.', 'You are instructed to press H and get 43.0 points.', 'You are instructed to press I and get 30.0 points.', 'You are instructed to press I and get 21.0 points.', 'You are instructed to press I and get 30.0 points.']You press <<"
28,3,190,1,3.0,40.0,32.0,1,I,29.0,113.0,False,
28,3,190,1,3.0,40.0,32.0,2,I,21.0,113.0,False,
28,3,190,1,3.0,40.0,32.0,3,I,22.0,113.0,False,
28,3,190,1,3.0,40.0,32.0,4,H,41.0,113.0,False,
28,3,190,1,3.0,40.0,32.0,5,I,35.0,148.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 190. There are 5 trials in this game.', 'You are instructed to press I and get 29.0 points.', 'You are instructed to press I and get 21.0 points.', 'You are instructed to press I and get 22.0 points.', 'You are instructed to press H and get 41.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,1,H,75.0,276.0,False,
28,3,191,6,1.0,72.0,60.0,2,H,74.0,276.0,False,
28,3,191,6,1.0,72.0,60.0,3,H,64.0,276.0,False,
28,3,191,6,1.0,72.0,60.0,4,I,63.0,276.0,False,
28,3,191,6,1.0,72.0,60.0,5,H,68.0,344.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,6,H,77.0,421.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.', 'You press <<H>> and get 68.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,7,H,90.0,511.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.', 'You press <<H>> and get 68.0 points.', 'You press <<H>> and get 77.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,8,I,57.0,568.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.', 'You press <<H>> and get 68.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 90.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,9,H,80.0,648.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.', 'You press <<H>> and get 68.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 90.0 points.', 'You press <<I>> and get 57.0 points.']You press <<"
28,3,191,6,1.0,72.0,60.0,10,H,83.0,731.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 191. There are 10 trials in this game.', 'You are instructed to press H and get 75.0 points.', 'You are instructed to press H and get 74.0 points.', 'You are instructed to press H and get 64.0 points.', 'You are instructed to press I and get 63.0 points.', 'You press <<H>> and get 68.0 points.', 'You press <<H>> and get 77.0 points.', 'You press <<H>> and get 90.0 points.', 'You press <<I>> and get 57.0 points.', 'You press <<H>> and get 80.0 points.']You press <<"
28,3,192,1,2.0,52.0,40.0,1,I,51.0,185.0,False,
28,3,192,1,2.0,52.0,40.0,2,I,40.0,185.0,False,
28,3,192,1,2.0,52.0,40.0,3,H,53.0,185.0,False,
28,3,192,1,2.0,52.0,40.0,4,H,41.0,185.0,False,
28,3,192,1,2.0,52.0,40.0,5,I,44.0,229.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 192. There are 5 trials in this game.', 'You are instructed to press I and get 51.0 points.', 'You are instructed to press I and get 40.0 points.', 'You are instructed to press H and get 53.0 points.', 'You are instructed to press H and get 41.0 points.']You press <<"
28,3,193,6,2.0,60.0,30.0,1,H,67.0,221.0,False,
28,3,193,6,2.0,60.0,30.0,2,I,53.0,221.0,False,
28,3,193,6,2.0,60.0,30.0,3,I,41.0,221.0,False,
28,3,193,6,2.0,60.0,30.0,4,H,60.0,221.0,False,
28,3,193,6,2.0,60.0,30.0,5,H,66.0,287.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.']You press <<"
28,3,193,6,2.0,60.0,30.0,6,H,77.0,364.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.', 'You press <<H>> and get 66.0 points.']You press <<"
28,3,193,6,2.0,60.0,30.0,7,H,72.0,436.0,True,"['You are participating in multiple games involving two slot machines, labeled I and H.', 'The two slot machines are different across different games.', 'Each time you choose a slot machine, you get some points.', 'You choose a slot machine by pressing the corresponding key.', 'Each slot machine tends to pay out about the same amount of points on average.', 'Your goal is to choose the slot machines that will give you the most points across the experiment.', 'The first 4 trials in each game are instructed trials where you will be told which slot machine to choose.', 'After these instructed trials, you will have the freedom to choose for either 1 or 6 trials.', ' Game 193. There are 10 trials in this game.', 'You are instructed to press H and get 67.0 points.', 'You are instructed to press I and get 53.0 points.', 'You are instructed to press I and get 41.0 points.', 'You are instructed to press H and get 60.0 points.', 'You press <<H>> and get 66.0 points.', 'You press <<H>> and get 77.0 points.']You press <<"
